rating,reviewerID,asin,reviewText,summary,title
4.0,A2GJX2KCUSR0EI,B00592MMPA,"I like wearing bold lip colors and I hadn't tried anything new from e.l.f. for awhile so I added this on to a recent order.  I am mostly happy with it.

If you are worried that it was going to be too bold, you don't need to.  Although this is called ""wine,"" I'd classify it more as a cool red.  (I did need some more cool reds in my collection, so that is OK by me.)  It is not quite as pigmented as the official product image would have you believe.  With a light application and/or blotting, this should work for a lot of people.  Or, you can wear it full strength like I did!

This does come off when you eat and drink so you will need to reapply throughout the day.  However, it is very convenient to reapply.  It is small in size and fits easily in a purse, plus the cap stays on so you don't have to worry about it getting everywhere in your bag.  The tip is good for going around the outline of your lips, and you can kind of use the flat of the side to fill in elsewhere.  I have not had any trouble with bleeding, feathering, or migration, although this would certainly work with a lip liner if that is a concern to you.  (Also, for what it's worth, this isn't a hugely messy product.  I have some lipsticks where if your hair touches your lips even for a second, you end up with streaks of color on your face when you brush it away.  This product does NOT do that.)

For some reason, the outer box says you need to sharpen this with a sharpener.  I guess they didn't read over their template very well before adapting it for a new product.  This actually has a twist-up applicator that works pretty well.  No sharpener needed.  (And it is a good twist-up applicator, not one where you are constantly worried about the product breaking off.)

This is not drying, but it is not the most moisturizing lipstick I've ever tried.  It is kind of middle of the road in that regard, for me.  I will probably be reserving it in the future for times when my lips are in great shape (so, not winter when everything is dry).

In the end, I do like the color, though it is lighter than expected.  This is super easy to apply and convenient to carry around for reapplication purposes.  I wish it was a bit more moisturizing, but I can definitely live with it the way it is.",pretty good performance for something so inexpensive,"e.l.f. Matte Lip Color, Praline, 0.05 Ounce"
1.0,A2ZSWMVY5YAVL7,B00592MMPA,too dark,not enough colors available,"e.l.f. Matte Lip Color, Praline, 0.05 Ounce"
5.0,A2Y4PAVE9QOVFR,B005B6GCN2,Beautiful Palettes love the Colors everything was Bubble Wrap Tight thanks to the Seller no Shadow's were broken at all the glitter is amazing on my eyes last all day I do use UD primer tho so these Palettes were worth the money,Beautiful!!,Glitter Eyeshadow Diamond Dust Professional Grade 48 Color Day &amp; Night Eyeshadow 2 Palette Set
5.0,A2EWF2OWK60DJW,B005DMBC0C,"After years and years and YEARS of searching for some sort of SPF product that would keep my lips from burning, I can't believe it's this Lip Ink shine layer that has finally done it for me.  I'd tried every highly touted product; bull frog, white-ish zinc products, lipsticks with high SPF, and inevitably if I was out in the sun all day, my lips would be horribly swollen the next day - the problem (as I assessed it) was that with my mouth slightly open while breathing hard (running around playing frisbee or kadima on the beach), my lower lip caught the sunshine - the angle from above being such that the direct sun would hit on my lower lip right where the dry outer lip transitioned to the wet 'inner' lip where lipstick and lip balm didn't seem to stay on, and I was simply at a loss to find *anything* that would protect that area without immediately wearing off by lip licking or whatever - I mean you know what I'm talking about, we have lips - lipstick doesn't stay on the 'inside' of your mouth.... so I was seriously fearing I'd develop lip cancer and live the last few decades of my life with my lips removed and horribly disfigured (I have a morbid imagination).

So then last year I discovered the lip ink with this lip shine moisturizing top coat (which I love for all day wear) but I was VERY FEARFUL of really putting it to the test and wearing it without any additional sunscreen on my lips - but I was cautiously thrilled when the first attempt of a half day at the beach did not result in any swollen lips.  Then I tried it again and again, on longer days until I was out there from 9am to 6pm in the full on summer sun (reapplying the shine layer whenever I noticed my lips getting dry) and miraculously - this is the first and only product to truly protect my lips, without any hint of burning, tenderness, or swelling the next day.

I find myself wondering how it really works, because it's a 'light' smooth innocuous non-viscous layer, it's not like it's glued on my lips or even waterproof - and yet it really works.  I think if it's possible, maybe there is some protective element that absorbs into the skin so it works even if it wears off temporarily?

I would like to add for anyone with burn-sensitive lips that is going to use this as lip sunscreen, the lip ink COLOR layer does not have any SPF and I had not realized that and wore that by itself without reapplying the clear shine layer and my lips DID BURN.  But after looking up the product info, that is what they do specify - no SPF on the color layer, all the SPF is in the shine layer.  But it is PLENTY effective as long as you keep reapplying.  And if that wasn't great enough - you can look fabulous on the beach with your shiny fresh lip-ink color lips!  I like having an 'excuse' (the SPF) to wear makeup out at the beach :)",This is the first and only SPF that keeps my lips from burning at the beach,LIP INK Shine Moisturizer Organic Vegan Lip Gloss (0.25 fl oz)
5.0,A2Y4PAVE9QOVFR,B005GMYPTE,Mocha-licious is amazing super pigmented look good on my caramel skin tone got it from Walmart on paid $.70 cents for it love it,Mocha-licious,"wet n wild Megalast Lip Color, Mocha-licious, 0.11 Fluid Ounce"
5.0,A2V1J3JT5OOZFO,B005I8RH78,"This works very well. It came well protected and shampoo's good and comfortably. No reaction and simple ingrediants. I recommend it, will buy again, and I hope this helps someone.",Great,Fundamental Shampoo - 12 Oz. - Chemical Free Shampoo - SLS Free - Natural Shampoo - Made in USA by Fundamental Earth
2.0,A15SU5NZZICM3J,B005IHE9UC,My favorite amount of steam and heat by far but thin plastic cracks easily when used in salon,works great poor construction,Professional Hair STEAMER &amp; Stand Salon Color Processor Conditioning w/ Wheels
5.0,A22CW0ZHY3NJH8,B005IHT94S,"My son is on medication that is making his skin extremely sensitive to sun.  Once the sun got intense, SPF 50 would not cut it, so I bought Neutrogena Ultra Sheer Stick, because he did not want creams or lotions.  So far, knock wood, he says it's working and it hasn't seemed to exacerbate his acne.

I put some on myself just to try it out.  The stick feels very light and powedery going on the face compared to other sticks that leave a thick, waxy layer.  I like it, and if he didn't use it, I would -- except he does use it.","I like it, and if he didn't use it","Neutrogena Ultra Sheer Dry-Touch Sunscreen Broad Spectrum SPF 70, 3 Fl. oz."
5.0,AENH50GW3OKDA,B005K0T4OI,"This is the best hair product I have used from Kevin Murphys line. I like trying new products and to be honest my favorite is the oribe super shine and the oil, but I purchased this for my daughter who has frizzy hair and ended up trying this myself, not expecting as much results I get get from oribe .I was wrong this is right up there I was amazed what a few drops of this for my hair which also tends to get frizzy especially  in the humidity. I used this after washing and conditioning  my hair and sprayed a few pumps in my hands and distributed through my hair concentrating more at the ends and less in the front ,just a few tiny dabs because if you use to much you may end up with greasy hair. Took me a few trys before I got this right. This is a light oil on the thicker side not runny like some. This left my hair looking great all through the day  without any frizz. This also left a brilliant shine I didn't have to use any other products with this. Works excellent with heating tools also. So now my daughter and I share this and I swear by this product especially if your hair is dry and frizzy. The bottle appears small but there's plenty in there to take us through several months .They say you get what you pay for and I am happy to say we did and will repurchase again when it runs low.","Works excellent on dry ,frizzy hair","Kevin Murphy Young Again, 3.4 Ounce"
5.0,A1EGCED01USBA9,B005KDW4GK,"My beloved cream soap arrived today. After opening the box I smelled a piece of history! This soap is great to use for unisex purposes if your mister is offended by ""Loud female "" bathing products. Thank you small*flower",Unisex soap for couples,Vinolia Cold Cream Bath Soap 170g (1)
5.0,A1PU2JDYYIXS0E,B005ROU5U4,"I've been using baby shampoo to clean my Beauty Blenders everyday.... I have an actual machine that cleans my brushes every week. In my Allure beauty box this month, I got a deluxe sample of the liquid BB cleaner from Sephora and was very impressed how much cleaner it got my blenders... Just like new. Not wanting to pay such a high price for this kind of product,  I found this brand and it does just as good a job as the one I got from Sephora and has a good amount in it. Unlike other reviews, my bottle was completely filled and I will be sticking to this for my BB needs",Gets my Beauty Blenders cleaner than anything else I've used,Daiso Detergent Cleaning for Markup Puff and Sponge 80ml
5.0,A2ILV6IPPW6W7I,B005V3AV5U,i could not believe the amount of mineral powder you get for this price.  they may look small .....but there is a large amount.  it only takes such a small amount to cover your face.  i would  guess this kit will last for at least 4 to 5 months.  use a larger lid and mix the minerals to match.  blush is fantastic and so is the eye shadow/liner if you use it wet for a liner.  love love and will be buying the larger size,do not pass this up,Mineral Makeup Samples Set with 5 piece Black Brush Kit. &quot;MEDIUM&quot; Shade Natural Makeup. IQ Natural make up brand.
